Pcoprophilum_DM1,Pcoprophilum_DM2,Pcoprophilum_DM3,Pcoprophilum_CM1,Pcoprophilum_CM2,Pcoprophilum_CM3,Pnalgiovense_DM1,Pnalgiovense_DM2,Pnalgiovense_DM3,Pnalgiovense_CM1,Pnalgiovense_CM2,Pnalgiovense_CM3,Ppolonicum_DM1,Ppolonicum_DM2,Ppolonicum_DM3,Ppolonicum_CM1,Ppolonicum_CM2,Ppolonicum_CM3,Pantarcticum_DM1,Pantarcticum_DM2,Pantarcticum_DM3,Pantarcticum_CM1,Pantarcticum_CM2,Pantarcticum_CM3,Pvulpinum_DM1,Pvulpinum_DM2,Pvulpinum_DM3,Pvulpinum_CM1,Pvulpinum_CM2,Pvulpinum_CM3,Parizonense_DM1,Parizonense_DM2,Parizonense_DM3,Parizonense_CM1,Parizonense_CM2,Parizonense_CM3,Psolitum_DM1,Psolitum_DM2,Psolitum_DM3,Psolitum_CM1,Psolitum_CM2,Psolitum_CM3,Pdecumbens_DM1,Pdecumbens_DM2,Pdecumbens_DM3,Pdecumbens_CM1,Pdecumbens_CM2,Pdecumbens_CM3,Pflavigenum_DM1,Pflavigenum_DM2,Pflavigenum_DM3,Pflavigenum_CM1,Pflavigenum_CM2,Pflavigenum_CM3,Psteckii_DM1,Psteckii_DM2,Psteckii_DM3,Psteckii_CM1,Psteckii_CM2,Psteckii_CM3
1.2022,1.2322,1.622428046,106.8044,88.7443,88.7443,21.95279175,24.01223695,31.57234171,91.25517521,93.33373939,90.67539583,3.316070325,3.290399815,3.502022457,174.3450424,167.61517,171.1932425,6.327797137,9.011267212,8.600675555,39.33960335,45.0100398,45.0100398,2.977471481,3.029439618,2.94090653,38.56759532,37.69049685,38.8343397,25.97117024,24.95107681,28.48449617,122.8788994,123.6707786,129.5433354,26.27856882,20.49322957,23.38893003,NA,NA,NA,65.41686353,75.40965367,103.6648007,65.68942479,61.16754798,62.36801034,22.74450018,16.6721183,19.01323569,109.0501183,123.810615,120.7592781,114.0849437,110.7431001,112.9343955,105.6538995,122.1705491,114.9480524
1.2559,1.2863,1.690471911,108.1627,89.999,89.999,22.50863162,24.702371,32.41685087,92.29392982,94.04413202,91.35343264,3.328533209,3.340021288,3.525229205,175.7362878,168.9603878,172.3912814,6.475054806,9.178126108,8.79573077,40.19139027,46.03070952,46.03070952,2.989539579,3.066286244,2.952685671,39.34073029,38.47459746,39.59098387,26.57196165,25.41635288,29.1813612,123.6592491,124.4271099,130.4669673,26.69390585,20.84087077,23.80243356,NA,NA,NA,67.53115565,77.68856413,106.2086634,66.61559656,61.99411239,63.4383309,23.36280846,17.10420235,19.56274857,110.0646392,124.8711794,122.1095542,114.4606298,111.0237204,113.2018642,107.1117326,123.7481427,116.4819926
1.3113,1.3422,1.761466083,109.5022,91.273,91.273,23.08174817,25.39081026,33.24757111,93.26065129,94.74712589,92.6969173,3.367708055,3.361509018,3.543694849,176.9576375,170.2652078,173.5351262,6.625404499,9.376788684,8.966344267,41.06307349,47.07587507,47.07587507,2.995699395,3.078948821,2.960489352,40.13924563,39.30196433,40.37468326,27.1800414,25.95237742,29.88833052,124.4308196,125.1776436,131.387452,27.13983979,21.19894395,24.22323941,NA,NA,NA,69.52308152,79.8188486,108.5555942,67.55899534,62.83779337,64.5056536,23.97556987,17.52650787,20.11827802,111.0551103,125.9247867,123.4782646,114.838965,111.3063159,113.4770544,108.522524,125.2219635,117.9257261
1.3697,1.4027,1.836509028,110.822,92.5538,92.5538,23.65433497,26.08498112,34.08570519,94.29791509,96.14715043,93.36623018,3.417989344,3.377266687,3.588579512,178.1587234,171.5617443,174.6607044,6.756373824,9.579445126,9.16874304,41.95922228,48.13344952,48.13344952,3.027576082,3.086752502,2.990250089,41.06641127,40.13859808,41.15864031,27.79955061,26.55550626,30.61053911,125.2020589,125.9192326,132.3019735,27.60033871,21.56559753,24.65838567,NA,NA,NA,71.55865838,81.98250039,110.9009364,68.49985423,64.53443141,65.57851034,24.62045963,17.97459867,20.71148262,112.0257582,126.9718788,124.8289302,115.2308424,111.6016845,113.7327415,109.917809,126.6950129,119.3978426
1.4308,1.4663,1.915243798,112.1398,93.8276,93.8276,24.24436902,26.80445106,34.92833803,95.19730773,96.84142037,94.03311362,3.442198853,3.41800595,3.64258534,179.1530301,172.8590909,175.793264,6.911876892,9.757126108,9.375651016,42.87979521,49.2057074,49.2057074,3.066253997,3.120912011,3.029562972,41.89391434,40.97592998,42.03839491,28.42469171,27.04257374,31.34318329,125.9688257,126.6581712,133.2070532,28.06265067,21.93850484,25.09340878,NA,NA,NA,73.63636145,84.2194314,113.2547305,70.3661119,65.37623509,66.64946065,25.30015951,18.45617965,21.33901023,112.9620671,129.067388,126.1933345,115.58425,111.8742357,113.9866078,111.3230679,128.1984436,120.8565825
1.4927,1.5358,1.994220779,113.5756,95.0986,95.0986,24.83999358,27.53034922,35.81022573,96.17717031,98.22112589,95.37394798,3.454635049,3.467714233,3.671378898,180.3599136,174.15142,176.9054186,7.04814683,9.96867212,9.557749175,43.81257666,50.28905979,50.28905979,3.07871688,3.161402808,3.04193107,42.72077324,41.83454838,42.81423541,29.05944018,27.60178847,32.08493789,126.7213472,127.3908154,134.1091514,28.5239715,22.31638474,25.53289369,NA,NA,NA,75.70787035,86.43055791,115.5823289,71.29868859,66.21174429,67.72584102,25.97006098,18.93353241,21.96406667,114.0261707,130.1151426,127.5515376,115.9346709,112.1478902,114.2434206,112.7126439,129.6903169,122.3262374
1.5588,1.6025,2.077269295,114.9036,96.3716,96.3716,25.45906874,28.27870413,36.71924353,97.25236663,98.90987436,96.05850012,3.465516951,3.492670061,3.69227215,181.4536068,175.4208949,178.0062768,7.209576278,10.15297887,9.774190893,44.73919844,51.38452601,51.38452601,3.084810745,3.173255569,3.047378923,43.64146035,42.68377538,43.70341332,29.70727453,28.16845718,32.8406066,127.4634331,128.118159,135.0074397,28.98518355,22.69823284,25.97838495,NA,NA,NA,77.81181069,88.66143345,117.8972921,72.23667632,67.05520442,68.80842997,26.6319853,19.38405848,22.56973415,115.2424131,131.1595843,128.9292223,116.2779057,112.4216828,114.4952145,114.114736,131.1934283,123.8293488
1.6257,1.6751,2.161216684,116.3444,97.7216,97.7216,26.08180125,29.0424618,37.6362156,98.20545006,100.2745615,97.46161669,3.504092718,3.507840306,3.713427978,182.5936804,176.714355,179.1193597,7.37319591,10.37212611,9.994626476,45.7030179,52.46650197,52.46650197,3.093816267,3.179439618,3.063133524,44.45427631,43.56935053,44.48505136,30.3648819,28.73976393,33.6063796,128.2051877,128.8450056,135.8974458,29.43722351,23.0902883,26.42001817,NA,NA,NA,79.99277511,90.89736811,119.9372799,73.18935117,68.74897129,69.91983028,27.29892147,19.83186278,23.18729151,116.4311934,132.2092162,130.3326756,116.6274035,112.6932894,114.7450243,115.4941581,132.674501,125.320142
1.6942,1.7438,2.24675769,117.6824,99.0086,99.0086,26.72027179,29.83152376,38.55922176,99.31609423,100.9529296,98.16770258,3.549319712,3.524205337,3.763920003,183.9411958,177.9835814,180.2143876,7.516091616,10.59462304,10.18721543,46.67716637,53.5748123,53.5748123,3.131765346,3.19313287,3.107747021,45.40514747,44.44387262,45.29271393,31.02845245,29.3201811,34.37877838,128.9454515,129.5692019,136.7821514,29.88966177,23.48883233,26.85086386,NA,NA,NA,82.16614861,93.1775453,121.6625453,75.12937571,69.60181791,71.01133703,27.99997398,20.30517444,23.84245286,117.6396554,134.324161,131.7380376,116.9755407,112.9643635,114.9969986,116.8942268,134.1538764,126.825127
1.7651,1.8161,2.336574893,119.0062,100.2995,100.2995,27.38806106,30.658944,39.49501776,100.3539323,101.6345001,98.87500319,3.566758976,3.569421595,3.818590862,185.0883369,179.2742256,181.3199612,7.68512229,10.78809543,10.41628292,47.66296006,54.69255329,54.69255329,3.170798475,3.238188085,3.14396788,46.25287753,45.33868243,46.23239491,31.69831748,29.90921178,35.16210967,129.6785926,130.2904166,137.6637097,30.34465172,23.89809506,27.2839778,NA,NA,NA,84.38033444,95.49705795,123.1275225,76.09784196,70.47376883,72.12017568,28.74656291,20.81947996,24.55881513,118.8444241,135.3605413,133.1253315,117.3028984,113.241179,115.2477243,118.3005344,135.6501178,128.3011049
